P-3_normalized_wavelength_nm,P-3_normalized_abs_au,D-3_310nm_normalized_wavelength_nm,D-3_310nm_normalized_abs_au,P-3_plus_2M_HCl_normalized_wavelength_nm,P-3_plus_2M_HCl_normalized_abs_au,P-3_sat_NaHCO3_normalized_wavelength_nm,P-3_sat_NaHCO3_normalized_abs_au,D-3_310nm_repeat_normalized_wavelength_nm,D-3_310nm_repeat_normalized_abs_au,P-3_plus_2M_HCl_repeat_normalized_wavelength_nm,P-3_plus_2M_HCl_repeat_normalized_abs_au,P-3_raw_wavelength_nm,P-3_raw_abs_au,D-3_310nm_raw_wavelength_nm,D-3_310nm_raw_abs_au,P-3_plus_2M_HCl_raw_wavelength_nm,P-3_plus_2M_HCl_raw_abs_au,P-3_sat_NaHCO3_raw_wavelength_nm,P-3_sat_NaHCO3_raw_abs_au,D-3_310nm_repeat_raw_wavelength_nm,D-3_310nm_repeat_raw_abs_au,P-3_plus_2M_HCl_repeat_raw_wavelength_nm,P-3_plus_2M_HCl_repeat_raw_abs_au
272.98431,0.48631,272.98431,0.20529,272.98431,0.34821,272.98431,0.4522,272.98431,0.20601,272.98431,0.27827,272.98431,0.0819,272.98431,0.03457,272.98431,0.05865,272.98431,0.07616,272.98431,0.0347,272.98431,0.04687
272.5126,0.47466,272.5126,0.20956,272.5126,0.34725,272.5126,0.45281,272.5126,0.20964,272.5126,0.27441,272.5126,0.07994,272.5126,0.03529,272.5126,0.05848,272.5126,0.07626,272.5126,0.03531,272.5126,0.04622
272.00156,0.4633,272.00156,0.20761,272.00156,0.33927,272.00156,0.43172,272.00156,0.20771,272.00156,0.26753,272.00156,0.07803,272.00156,0.03497,272.00156,0.05714,272.00156,0.07271,272.00156,0.03498,272.00156,0.04506
271.49048,0.45695,271.49048,0.21022,271.49048,0.33588,271.49048,0.43463,271.49048,0.20951,271.49048,0.26371,271.49048,0.07696,271.49048,0.03541,271.49048,0.05657,271.49048,0.0732,271.49048,0.03529,271.49048,0.04441
271.01865,0.44684,271.01865,0.21108,271.01865,0.33318,271.01865,0.43372,271.01865,0.2081,271.01865,0.26085,271.01865,0.07526,271.01865,0.03555,271.01865,0.05611,271.01865,0.07305,271.01865,0.03505,271.01865,0.04393
270.50754,0.44352,270.50754,0.21047,270.50754,0.32927,270.50754,0.41755,270.50754,0.20894,270.50754,0.25348,270.50754,0.0747,270.50754,0.03545,270.50754,0.05546,270.50754,0.07032,270.50754,0.03519,270.50754,0.04269
269.99637,0.42693,269.99637,0.20958,269.99637,0.32407,269.99637,0.40485,269.99637,0.20753,269.99637,0.24869,269.99637,0.0719,269.99637,0.0353,269.99637,0.05458,269.99637,0.06818,269.99637,0.03495,269.99637,0.04188
269.48517,0.42136,269.48517,0.21342,269.48517,0.32413,269.48517,0.40258,269.48517,0.21141,269.48517,0.24588,269.48517,0.07096,269.48517,0.03594,269.48517,0.05459,269.48517,0.0678,269.48517,0.03561,269.48517,0.04141
269.01331,0.40759,269.01331,0.21236,269.01331,0.31797,269.01331,0.3945,269.01331,0.21183,269.01331,0.24297,269.01331,0.06865,269.01331,0.03577,269.01331,0.05355,269.01331,0.06644,269.01331,0.03568,269.01331,0.04092
268.50204,0.40764,268.50204,0.21539,268.50204,0.31401,268.50204,0.38632,268.50204,0.2152,268.50204,0.23872,268.50204,0.06866,268.50204,0.03628,268.50204,0.05289,268.50204,0.06506,268.50204,0.03624,268.50204,0.0402
267.99075,0.39408,267.99075,0.21401,267.99075,0.30971,267.99075,0.37717,267.99075,0.21559,267.99075,0.23516,267.99075,0.06637,267.99075,0.03604,267.99075,0.05216,267.99075,0.06352,267.99075,0.03631,267.99075,0.03961
267.51877,0.3886,267.51877,0.21361,267.51877,0.30924,267.51877,0.37281,267.51877,0.21454,267.51877,0.23236,267.51877,0.06545,267.51877,0.03598,267.51877,0.05208,267.51877,0.06279,267.51877,0.03613,267.51877,0.03913
267.00745,0.38019,267.00745,0.21386,267.00745,0.3061,267.00745,0.36452,267.00745,0.2151,267.00745,0.2297,267.00745,0.06403,267.00745,0.03602,267.00745,0.05155,267.00745,0.06139,267.00745,0.03623,267.00745,0.03869
266.49609,0.37389,266.49609,0.21297,266.49609,0.30215,266.49609,0.36021,266.49609,0.21701,266.49609,0.22542,266.49609,0.06297,266.49609,0.03587,266.49609,0.05089,266.49609,0.06067,266.49609,0.03655,266.49609,0.03796
265.98468,0.36664,265.98468,0.20987,265.98468,0.29701,265.98468,0.35132,265.98468,0.21324,265.98468,0.22015,265.98468,0.06175,265.98468,0.03535,265.98468,0.05002,265.98468,0.05917,265.98468,0.03591,265.98468,0.03708
265.51266,0.36236,265.51266,0.21298,265.51266,0.29875,265.51266,0.35426,265.51266,0.21613,265.51266,0.2248,265.51266,0.06103,265.51266,0.03587,265.51266,0.05032,265.51266,0.05966,265.51266,0.0364,265.51266,0.03786
265.00122,0.35434,265.00122,0.21307,265.00122,0.29483,265.00122,0.34593,265.00122,0.21735,265.00122,0.22245,265.00122,0.05968,265.00122,0.03588,265.00122,0.04965,265.00122,0.05826,265.00122,0.03661,265.00122,0.03747
264.48978,0.34875,264.48978,0.21325,264.48978,0.2929,264.48978,0.34037,264.48978,0.21906,264.48978,0.22065,264.48978,0.05874,264.48978,0.03592,264.48978,0.04933,264.48978,0.05733,264.48978,0.03689,264.48978,0.03716
264.01761,0.34467,264.01761,0.21301,264.01761,0.28993,264.01761,0.3354,264.01761,0.21886,264.01761,0.21881,264.01761,0.05805,264.01761,0.03588,264.01761,0.04883,264.01761,0.05649,264.01761,0.03686,264.01761,0.03685
263.50607,0.33659,263.50607,0.211,263.50607,0.28886,263.50607,0.33017,263.50607,0.21985,263.50607,0.21682,263.50607,0.05669,263.50607,0.03554,263.50607,0.04865,263.50607,0.05561,263.50607,0.03703,263.50607,0.03652
262.99457,0.33383,262.99457,0.21476,262.99457,0.28717,262.99457,0.32726,262.99457,0.22162,262.99457,0.21536,262.99457,0.05622,262.99457,0.03617,262.99457,0.04837,262.99457,0.05512,262.99457,0.03733,262.99457,0.03627
262.483,0.32724,262.483,0.21195,262.483,0.28576,262.483,0.32477,262.483,0.22218,262.483,0.21439,262.483,0.05511,262.483,0.0357,262.483,0.04813,262.483,0.0547,262.483,0.03742,262.483,0.03611
262.01077,0.32165,262.01077,0.21106,262.01077,0.28422,262.01077,0.31952,262.01077,0.22282,262.01077,0.21434,262.01077,0.05417,262.01077,0.03555,262.01077,0.04787,262.01077,0.05381,262.01077,0.03753,262.01077,0.0361
261.49915,0.31826,261.49915,0.2099,261.49915,0.28175,261.49915,0.31697,261.49915,0.225,261.49915,0.21495,261.49915,0.0536,261.49915,0.03535,261.49915,0.04745,261.49915,0.05338,261.49915,0.03789,261.49915,0.0362
260.98752,0.31401,260.98752,0.207,260.98752,0.2815,260.98752,0.31421,260.98752,0.22353,260.98752,0.21364,260.98752,0.05289,260.98752,0.03486,260.98752,0.04741,260.98752,0.05292,260.98752,0.03765,260.98752,0.03598
260.5152,0.31114,260.5152,0.20936,260.5152,0.28198,260.5152,0.31229,260.5152,0.22447,260.5152,0.21207,260.5152,0.0524,260.5152,0.03526,260.5152,0.04749,260.5152,0.0526,260.5152,0.03781,260.5152,0.03572
260.00348,0.30668,260.00348,0.2083,260.00348,0.28048,260.00348,0.31048,260.00348,0.22392,260.00348,0.21283,260.00348,0.05165,260.00348,0.03508,260.00348,0.04724,260.00348,0.05229,260.00348,0.03771,260.00348,0.03584
259.49176,0.30253,259.49176,0.20761,259.49176,0.27935,259.49176,0.30769,259.49176,0.22481,259.49176,0.21296,259.49176,0.05095,259.49176,0.03497,259.49176,0.04705,259.49176,0.05182,259.49176,0.03786,259.49176,0.03587
259.01938,0.29838,259.01938,0.20701,259.01938,0.27983,259.01938,0.30577,259.01938,0.22606,259.01938,0.21244,259.01938,0.05025,259.01938,0.03486,259.01938,0.04713,259.01938,0.0515,259.01938,0.03807,259.01938,0.03578
258.50763,0.29307,258.50763,0.20414,258.50763,0.27782,258.50763,0.30324,258.50763,0.22401,258.50763,0.21236,258.50763,0.04936,258.50763,0.03438,258.50763,0.04679,258.50763,0.05107,258.50763,0.03773,258.50763,0.03577
257.99582,0.28866,257.99582,0.20334,257.99582,0.27613,257.99582,0.29937,257.99582,0.22559,257.99582,0.21303,257.99582,0.04862,257.99582,0.03425,257.99582,0.04651,257.99582,0.05042,257.99582,0.03799,257.99582,0.03588
257.48398,0.28549,257.48398,0.20323,257.48398,0.27638,257.48398,0.30048,257.48398,0.2291,257.48398,0.21521,257.48398,0.04808,257.48398,0.03423,257.48398,0.04655,257.48398,0.05061,257.48398,0.03859,257.48398,0.03625
257.01151,0.28269,257.01151,0.20226,257.01151,0.27575,257.01151,0.29985,257.01151,0.22904,257.01151,0.21599,257.01151,0.04761,257.01151,0.03407,257.01151,0.04644,257.01151,0.0505,257.01151,0.03857,257.01151,0.03638
256.49963,0.28041,256.49963,0.19731,256.49963,0.27457,256.49963,0.29748,256.49963,0.23066,256.49963,0.21807,256.49963,0.04723,256.49963,0.03323,256.49963,0.04624,256.49963,0.0501,256.49963,0.03885,256.49963,0.03673
255.98773,0.2776,255.98773,0.2003,255.98773,0.27617,255.98773,0.29968,255.98773,0.23402,255.98773,0.21873,255.98773,0.04675,255.98773,0.03374,255.98773,0.04651,255.98773,0.05047,255.98773,0.03941,255.98773,0.03684
255.51518,0.27521,255.51518,0.19913,255.51518,0.27587,255.51518,0.29828,255.51518,0.23069,255.51518,0.2215,255.51518,0.04635,255.51518,0.03354,255.51518,0.04646,255.51518,0.05024,255.51518,0.03885,255.51518,0.03731
255.00325,0.26982,255.00325,0.19988,255.00325,0.27713,255.00325,0.29909,255.00325,0.23607,255.00325,0.22336,255.00325,0.04544,255.00325,0.03366,255.00325,0.04667,255.00325,0.05037,255.00325,0.03976,255.00325,0.03762
254.49129,0.26385,254.49129,0.19728,254.49129,0.27529,254.49129,0.29952,254.49129,0.23728,254.49129,0.22723,254.49129,0.04444,254.49129,0.03323,254.49129,0.04636,254.49129,0.05045,254.49129,0.03996,254.49129,0.03827
254.01865,0.26174,254.01865,0.19585,254.01865,0.2753,254.01865,0.29361,254.01865,0.23775,254.01865,0.22616,254.01865,0.04408,254.01865,0.03299,254.01865,0.04637,254.01865,0.04945,254.01865,0.04004,254.01865,0.03809
253.50664,0.25862,253.50664,0.19636,253.50664,0.27785,253.50664,0.29777,253.50664,0.24231,253.50664,0.23084,253.50664,0.04356,253.50664,0.03307,253.50664,0.0468,253.50664,0.05015,253.50664,0.04081,253.50664,0.03888
252.99458,0.25589,252.99458,0.19305,252.99458,0.27841,252.99458,0.29785,252.99458,0.24321,252.99458,0.2329,252.99458,0.0431,252.99458,0.03251,252.99458,0.04689,252.99458,0.05016,252.99458,0.04096,252.99458,0.03922
252.4825,0.25174,252.4825,0.1929,252.4825,0.27715,252.4825,0.29561,252.4825,0.24243,252.4825,0.23443,252.4825,0.0424,252.4825,0.03249,252.4825,0.04668,252.4825,0.04979,252.4825,0.04083,252.4825,0.03948
252.0098,0.24424,252.0098,0.1874,252.0098,0.27461,252.0098,0.29548,252.0098,0.24097,252.0098,0.23234,252.0098,0.04113,252.0098,0.03156,252.0098,0.04625,252.0098,0.04977,252.0098,0.04058,252.0098,0.03913
251.49767,0.24525,251.49767,0.1906,251.49767,0.27737,251.49767,0.29612,251.49767,0.24565,251.49767,0.23587,251.49767,0.04131,251.49767,0.0321,251.49767,0.04671,251.49767,0.04987,251.49767,0.04137,251.49767,0.03973
250.98552,0.24428,250.98552,0.19035,250.98552,0.27868,250.98552,0.29857,250.98552,0.24964,250.98552,0.24166,250.98552,0.04114,250.98552,0.03206,250.98552,0.04694,250.98552,0.05029,250.98552,0.04204,250.98552,0.0407
250.51273,0.23854,250.51273,0.1875,250.51273,0.27788,250.51273,0.29828,250.51273,0.24994,250.51273,0.24176,250.51273,0.04017,250.51273,0.03158,250.51273,0.0468,250.51273,0.05024,250.51273,0.04209,250.51273,0.04072
250.00052,0.23716,250.00052,0.18545,250.00052,0.27949,250.00052,0.29914,250.00052,0.25331,250.00052,0.24634,250.00052,0.03994,250.00052,0.03123,250.00052,0.04707,250.00052,0.05038,250.00052,0.04266,250.00052,0.04149
249.4883,0.23579,249.4883,0.18448,249.4883,0.27874,249.4883,0.30021,249.4883,0.25603,249.4883,0.24834,249.4883,0.03971,249.4883,0.03107,249.4883,0.04695,249.4883,0.05056,249.4883,0.04312,249.4883,0.04183
249.01546,0.22833,249.01546,0.1829,249.01546,0.27679,249.01546,0.29881,249.01546,0.2543,249.01546,0.24689,249.01546,0.03846,249.01546,0.0308,249.01546,0.04662,249.01546,0.05033,249.01546,0.04283,249.01546,0.04158
248.50319,0.22658,248.50319,0.18176,248.50319,0.27806,248.50319,0.30155,248.50319,0.25797,248.50319,0.25217,248.50319,0.03816,248.50319,0.03061,248.50319,0.04683,248.50319,0.05079,248.50319,0.04345,248.50319,0.04247
247.99091,0.22382,247.99091,0.18082,247.99091,0.27782,247.99091,0.30238,247.99091,0.25831,247.99091,0.25144,247.99091,0.0377,247.99091,0.03045,247.99091,0.04679,247.99091,0.05093,247.99091,0.0435,247.99091,0.04235
247.51797,0.22222,247.51797,0.18065,247.51797,0.27964,247.51797,0.30345,247.51797,0.26146,247.51797,0.25653,247.51797,0.03743,247.51797,0.03043,247.51797,0.0471,247.51797,0.05111,247.51797,0.04404,247.51797,0.04321
247.00562,0.21918,247.00562,0.18038,247.00562,0.27993,247.00562,0.30474,247.00562,0.26231,247.00562,0.2594,247.00562,0.03692,247.00562,0.03038,247.00562,0.04715,247.00562,0.05132,247.00562,0.04418,247.00562,0.04369
246.49323,0.21599,246.49323,0.17766,246.49323,0.2794,246.49323,0.30405,246.49323,0.26478,246.49323,0.26063,246.49323,0.03638,246.49323,0.02992,246.49323,0.04706,246.49323,0.05121,246.49323,0.04459,246.49323,0.0439
245.98084,0.21925,245.98084,0.17914,245.98084,0.28249,245.98084,0.30645,245.98084,0.26682,245.98084,0.26445,245.98084,0.03693,245.98084,0.03017,245.98084,0.04758,245.98084,0.05161,245.98084,0.04494,245.98084,0.04454
245.50783,0.21089,245.50783,0.17627,245.50783,0.28159,245.50783,0.30656,245.50783,0.26918,245.50783,0.26732,245.50783,0.03552,245.50783,0.02969,245.50783,0.04743,245.50783,0.05163,245.50783,0.04533,245.50783,0.04502
244.99538,0.2064,244.99538,0.17577,244.99538,0.28195,244.99538,0.30724,244.99538,0.27143,244.99538,0.2704,244.99538,0.03476,244.99538,0.0296,244.99538,0.04749,244.99538,0.05174,244.99538,0.04571,244.99538,0.04554
244.48293,0.20498,244.48293,0.1759,244.48293,0.28601,244.48293,0.31146,244.48293,0.27734,244.48293,0.27743,244.48293,0.03452,244.48293,0.02962,244.48293,0.04817,244.48293,0.05246,244.48293,0.04671,244.48293,0.04672
244.00983,0.2017,244.00983,0.17329,244.00983,0.28654,244.00983,0.31299,244.00983,0.28026,244.00983,0.28033,244.00983,0.03397,244.00983,0.02919,244.00983,0.04826,244.00983,0.05271,244.00983,0.0472,244.00983,0.04721
243.49731,0.19807,243.49731,0.17608,243.49731,0.28874,243.49731,0.31415,243.49731,0.28473,243.49731,0.28589,243.49731,0.03336,243.49731,0.02966,243.49731,0.04863,243.49731,0.05291,243.49731,0.04796,243.49731,0.04815
242.98474,0.19692,242.98474,0.17452,242.98474,0.29104,242.98474,0.31628,242.98474,0.28758,242.98474,0.2902,242.98474,0.03316,242.98474,0.02939,242.98474,0.04902,242.98474,0.05327,242.98474,0.04843,242.98474,0.04887
242.51164,0.1917,242.51164,0.17301,242.51164,0.28767,242.51164,0.31339,242.51164,0.28585,242.51164,0.28973,242.51164,0.03229,242.51164,0.02914,242.51164,0.04845,242.51164,0.05278,242.51164,0.04814,242.51164,0.0488
241.99902,0.19265,241.99902,0.17419,241.99902,0.29455,241.99902,0.31918,241.99902,0.29181,241.99902,0.29529,241.99902,0.03245,241.99902,0.02934,241.99902,0.04961,241.99902,0.05376,241.99902,0.04915,241.99902,0.04973
241.4864,0.18916,241.4864,0.17315,241.4864,0.29304,241.4864,0.31936,241.4864,0.29441,241.4864,0.29619,241.4864,0.03186,241.4864,0.02916,241.4864,0.04935,241.4864,0.05379,241.4864,0.04958,241.4864,0.04988
241.01318,0.18984,241.01318,0.17201,241.01318,0.2997,241.01318,0.32394,241.01318,0.29936,241.01318,0.30224,241.01318,0.03197,241.01318,0.02897,241.01318,0.05048,241.01318,0.05456,241.01318,0.05042,241.01318,0.0509
240.50055,0.18557,240.50055,0.1745,240.50055,0.30012,240.50055,0.32574,240.50055,0.30241,240.50055,0.3055,240.50055,0.03125,240.50055,0.02939,240.50055,0.05055,240.50055,0.05486,240.50055,0.05093,240.50055,0.05145
239.98785,0.18416,239.98785,0.17619,239.98785,0.30516,239.98785,0.33042,239.98785,0.30774,239.98785,0.3112,239.98785,0.03102,239.98785,0.02967,239.98785,0.05139,239.98785,0.05565,239.98785,0.05183,239.98785,0.05241
239.51459,0.18403,239.51459,0.17842,239.51459,0.31016,239.51459,0.33785,239.51459,0.31321,239.51459,0.31569,239.51459,0.03099,239.51459,0.03005,239.51459,0.05224,239.51459,0.0569,239.51459,0.05275,239.51459,0.05317
239.00185,0.18244,239.00185,0.17909,239.00185,0.31113,239.00185,0.33818,239.00185,0.31802,239.00185,0.31808,239.00185,0.03073,239.00185,0.03016,239.00185,0.0524,239.00185,0.05696,239.00185,0.05356,239.00185,0.05357
238.48909,0.18507,238.48909,0.18127,238.48909,0.32016,238.48909,0.34953,238.48909,0.32509,238.48909,0.32594,238.48909,0.03117,238.48909,0.03053,238.48909,0.05392,238.48909,0.05887,238.48909,0.05475,238.48909,0.05489
238.01573,0.1847,238.01573,0.18608,238.01573,0.32457,238.01573,0.35404,238.01573,0.3294,238.01573,0.32989,238.01573,0.03111,238.01573,0.03134,238.01573,0.05466,238.01573,0.05963,238.01573,0.05548,238.01573,0.05556
237.50293,0.18457,237.50293,0.1845,237.50293,0.32571,237.50293,0.36014,237.50293,0.33525,237.50293,0.33341,237.50293,0.03108,237.50293,0.03107,237.50293,0.05486,237.50293,0.06066,237.50293,0.05646,237.50293,0.05615
236.9901,0.18553,236.9901,0.18806,236.9901,0.32841,236.9901,0.36523,236.9901,0.3426,236.9901,0.33504,236.9901,0.03125,236.9901,0.03167,236.9901,0.05531,236.9901,0.06151,236.9901,0.0577,236.9901,0.05643
236.51671,0.18562,236.51671,0.19025,236.51671,0.32776,236.51671,0.37088,236.51671,0.34943,236.51671,0.33818,236.51671,0.03126,236.51671,0.03204,236.51671,0.0552,236.51671,0.06246,236.51671,0.05885,236.51671,0.05696
236.00381,0.19275,236.00381,0.19465,236.00381,0.33262,236.00381,0.37862,236.00381,0.35559,236.00381,0.3459,236.00381,0.03246,236.00381,0.03278,236.00381,0.05602,236.00381,0.06377,236.00381,0.05989,236.00381,0.05826
235.49092,0.19761,235.49092,0.19826,235.49092,0.33259,235.49092,0.38928,235.49092,0.36499,235.49092,0.34838,235.49092,0.03328,235.49092,0.03339,235.49092,0.05601,235.49092,0.06556,235.49092,0.06147,235.49092,0.05867
235.01743,0.21007,235.01743,0.20989,235.01743,0.34201,235.01743,0.40645,235.01743,0.37832,235.01743,0.361,235.01743,0.03538,235.01743,0.03535,235.01743,0.0576,235.01743,0.06845,235.01743,0.06372,235.01743,0.0608
234.50449,0.21109,234.50449,0.20619,234.50449,0.33561,234.50449,0.40994,234.50449,0.38065,234.50449,0.35623,234.50449,0.03555,234.50449,0.03473,234.50449,0.05652,234.50449,0.06904,234.50449,0.06411,234.50449,0.06
233.99155,0.21642,233.99155,0.2118,233.99155,0.34062,233.99155,0.42231,233.99155,0.39007,233.99155,0.36365,233.99155,0.03645,233.99155,0.03567,233.99155,0.05737,233.99155,0.07113,233.99155,0.0657,233.99155,0.06125
233.51801,0.23095,233.51801,0.21849,233.51801,0.34568,233.51801,0.43812,233.51801,0.3997,233.51801,0.37051,233.51801,0.0389,233.51801,0.0368,233.51801,0.05822,233.51801,0.07379,233.51801,0.06732,233.51801,0.0624
233.00499,0.24914,233.00499,0.22568,233.00499,0.35123,233.00499,0.46643,233.00499,0.41287,233.00499,0.37696,233.00499,0.04196,233.00499,0.03801,233.00499,0.05915,233.00499,0.07856,233.00499,0.06954,233.00499,0.06349
232.49193,0.25715,232.49193,0.22653,232.49193,0.35055,232.49193,0.47302,232.49193,0.41994,232.49193,0.38077,232.49193,0.04331,232.49193,0.03815,232.49193,0.05904,232.49193,0.07967,232.49193,0.07073,232.49193,0.06413
232.01833,0.28462,232.01833,0.23811,232.01833,0.35917,232.01833,0.50489,232.01833,0.438,232.01833,0.39469,232.01833,0.04794,232.01833,0.0401,232.01833,0.06049,232.01833,0.08503,232.01833,0.07377,232.01833,0.06647
231.50523,0.29777,231.50523,0.24332,231.50523,0.36359,231.50523,0.52452,231.50523,0.44627,231.50523,0.39581,231.50523,0.05015,231.50523,0.04098,231.50523,0.06124,231.50523,0.08834,231.50523,0.07516,231.50523,0.06666
230.99214,0.32106,230.99214,0.24734,230.99214,0.37059,230.99214,0.54967,230.99214,0.45864,230.99214,0.40539,230.99214,0.05407,230.99214,0.04166,230.99214,0.06241,230.99214,0.09257,230.99214,0.07724,230.99214,0.06828
230.51848,0.35989,230.51848,0.26228,230.51848,0.38325,230.51848,0.59342,230.51848,0.48063,230.51848,0.42033,230.51848,0.06061,230.51848,0.04417,230.51848,0.06455,230.51848,0.09994,230.51848,0.08095,230.51848,0.07079
230.00533,0.38546,230.00533,0.26901,230.00533,0.38821,230.00533,0.62773,230.00533,0.49251,230.00533,0.43176,230.00533,0.06492,230.00533,0.04531,230.00533,0.06538,230.00533,0.10572,230.00533,0.08295,230.00533,0.07272
229.49216,0.41728,229.49216,0.27964,229.49216,0.39888,229.49216,0.66184,229.49216,0.50716,229.49216,0.44371,229.49216,0.07028,229.49216,0.0471,229.49216,0.06718,229.49216,0.11147,229.49216,0.08542,229.49216,0.07473
229.0184,0.43311,229.0184,0.28515,229.0184,0.40634,229.0184,0.68483,229.0184,0.51917,229.0184,0.45243,229.0184,0.07294,229.0184,0.04803,229.0184,0.06844,229.0184,0.11534,229.0184,0.08744,229.0184,0.0762
228.5052,0.48121,228.5052,0.29713,228.5052,0.41725,228.5052,0.73055,228.5052,0.5381,228.5052,0.46868,228.5052,0.08105,228.5052,0.05004,228.5052,0.07027,228.5052,0.12304,228.5052,0.09063,228.5052,0.07893
227.99196,0.51414,227.99196,0.30705,227.99196,0.42841,227.99196,0.77088,227.99196,0.55638,227.99196,0.48679,227.99196,0.08659,227.99196,0.05171,227.99196,0.07215,227.99196,0.12983,227.99196,0.09371,227.99196,0.08198
227.51817,0.54986,227.51817,0.31779,227.51817,0.4405,227.51817,0.81736,227.51817,0.57508,227.51817,0.50318,227.51817,0.09261,227.51817,0.05352,227.51817,0.07419,227.51817,0.13766,227.51817,0.09686,227.51817,0.08475
227.00488,0.60909,227.00488,0.33693,227.00488,0.45753,227.00488,0.88357,227.00488,0.60447,227.00488,0.52981,227.00488,0.10258,227.00488,0.05675,227.00488,0.07706,227.00488,0.14881,227.00488,0.10181,227.00488,0.08923
226.49156,0.64725,226.49156,0.3464,226.49156,0.47043,226.49156,0.93429,226.49156,0.62831,226.49156,0.55648,226.49156,0.10901,226.49156,0.05834,226.49156,0.07923,226.49156,0.15735,226.49156,0.10582,226.49156,0.09372
226.01772,0.69091,226.01772,0.36188,226.01772,0.49302,226.01772,0.98524,226.01772,0.65164,226.01772,0.58101,226.01772,0.11636,226.01772,0.06095,226.01772,0.08303,226.01772,0.16593,226.01772,0.10975,226.01772,0.09785
225.50435,0.75398,225.50435,0.38118,225.50435,0.52495,225.50435,1.0617,225.50435,0.69075,225.50435,0.62499,225.50435,0.12699,225.50435,0.0642,225.50435,0.08841,225.50435,0.17881,225.50435,0.11634,225.50435,0.10526
224.99095,0.79782,224.99095,0.39818,224.99095,0.54674,224.99095,1.09344,224.99095,0.72463,224.99095,0.65533,224.99095,0.13437,224.99095,0.06706,224.99095,0.09208,224.99095,0.18416,224.99095,0.12204,224.99095,0.11037
224.51704,0.85845,224.51704,0.41879,224.51704,0.58054,224.51704,1.19534,224.51704,0.76444,224.51704,0.70296,224.51704,0.14458,224.51704,0.07053,224.51704,0.09777,224.51704,0.20132,224.51704,0.12875,224.51704,0.11839
