P-1_temperature_C,P-1_weight_mg,P-1_weight_percent,P-2_temperature_C,P-2_weight_mg,P-2_weight_percent,P-3_temperature_C,P-3_weight_mg,P-3_weight_percent,P-4_temperature_C,P-4_weight_mg,P-4_weight_percent
54.71784,4.00574,99.99161,54.857,4.36578,99.77434,44.13668,7.9679,99.95469,68.30706,4.12073,99.57664
54.79858,4.00561,99.98832,54.93848,4.36596,99.77862,44.21641,7.96778,99.95316,68.46516,4.12072,99.57645
54.88194,4.00565,99.98927,55.01882,4.36565,99.77155,44.29532,7.96773,99.95265,68.62712,4.12069,99.5756
54.96294,4.00581,99.99316,55.10288,4.36455,99.74632,44.37631,7.96773,99.95265,68.78696,4.12045,99.57001
55.04332,4.0058,99.99301,55.18334,4.36322,99.71597,44.4568,7.96775,99.95284,68.94889,4.1202,99.56426
55.12322,4.00553,99.98635,55.2659,4.36284,99.70715,44.53789,7.96781,99.9536,69.11006,4.12016,99.56331
55.20365,4.00537,99.9822,55.3475,4.36313,99.71376,44.61879,7.96774,99.95272,69.2688,4.12009,99.56174
55.28771,4.0054,99.98298,55.4293,4.36366,99.72589,44.69906,7.96768,99.95203,69.43038,4.12007,99.56121
55.36608,4.0056,99.98812,55.51035,4.3643,99.74066,44.78129,7.9677,99.95219,69.59136,4.11999,99.55942
55.44874,4.0057,99.99039,55.59093,4.36517,99.76045,44.86137,7.96784,99.95393,69.75397,4.11977,99.55425
55.5284,4.00574,99.99151,55.67598,4.36639,99.78831,44.94244,7.96802,99.95617,69.91482,4.11948,99.54758
55.60953,4.00561,99.98822,55.7561,4.36706,99.80364,45.02386,7.9683,99.95966,70.07247,4.11922,99.54153
55.69356,4.00551,99.98575,55.83688,4.36674,99.79633,45.10281,7.96821,99.95854,70.2362,4.11911,99.53907
55.77421,4.00575,99.99171,55.91914,4.36653,99.79153,45.18231,7.96798,99.95565,70.39254,4.11898,99.53594
55.8541,4.00601,99.99815,56.00049,4.36658,99.79274,45.26288,7.96766,99.95169,70.55454,4.1189,99.53418
55.93783,4.00604,99.9991,56.08271,4.36672,99.79598,45.34596,7.96755,99.95037,70.71818,4.11894,99.53504
56.0189,4.00586,99.99451,56.16438,4.36653,99.79167,45.42491,7.96753,99.95018,70.87731,4.11878,99.5314
56.09722,4.00561,99.98817,56.24654,4.36632,99.78689,45.50594,7.96739,99.94841,71.03694,4.11853,99.52552
56.17971,4.00553,99.9863,56.32772,4.36657,99.79244,45.58536,7.96742,99.9488,71.19876,4.11836,99.52165
56.26144,4.00564,99.98912,56.41123,4.3667,99.79537,45.66712,7.96755,99.95037,71.35813,4.11835,99.52139
56.34278,4.00585,99.99431,56.4917,4.36638,99.7881,45.74719,7.96753,99.95016,71.51753,4.11835,99.52144
56.42558,4.006,99.998,56.57365,4.36611,99.78207,45.82891,7.96758,99.9508,71.682,4.11839,99.52243
56.50751,4.00608,100.00012,56.65696,4.36619,99.78376,45.9072,7.96782,99.95366,71.84104,4.11845,99.52368
56.58856,4.00626,100.00449,56.73713,4.36616,99.78323,45.9874,7.96793,99.95507,72.00272,4.11819,99.51782
56.6696,4.00632,100.00592,56.82118,4.36584,99.7758,46.06887,7.96785,99.95409,72.16058,4.11802,99.5137
56.75136,4.00631,100.00584,56.9008,4.36565,99.77139,46.15166,7.96776,99.95294,72.3239,4.11794,99.51189
56.83281,4.00641,100.00824,56.98396,4.36589,99.77692,46.23148,7.96788,99.9544,72.48336,4.11784,99.50962
56.91281,4.00657,100.01223,57.06587,4.36598,99.7791,46.30988,7.96802,99.95616,72.64584,4.11785,99.50978
56.99524,4.00668,100.01498,57.14759,4.36561,99.77046,46.3913,7.96824,99.95888,72.80539,4.11777,99.50809
57.07412,4.00661,100.01313,57.22876,4.36539,99.76561,46.4718,7.96835,99.96024,72.96699,4.11755,99.50283
57.15738,4.00637,100.00714,57.31152,4.36566,99.7716,46.55403,7.96835,99.96026,73.12688,4.11737,99.49882
57.23916,4.00619,100.00285,57.39302,4.36586,99.77628,46.63215,7.96833,99.96001,73.2872,4.11727,99.49648
57.31926,4.00628,100.00489,57.47329,4.36547,99.76735,46.71308,7.96842,99.96104,73.4471,4.11703,99.49087
57.40151,4.00627,100.00464,57.55479,4.36517,99.76042,46.79302,7.96853,99.96243,73.608,4.11657,99.48019
57.48362,4.00636,100.00706,57.63968,4.36535,99.76463,46.87516,7.96818,99.95809,73.76816,4.11525,99.44964
57.56596,4.00631,100.00572,57.72118,4.36551,99.76829,46.95216,7.96787,99.95427,73.92939,4.11429,99.42739
57.64462,4.00604,99.999,57.80416,4.36531,99.76362,47.03382,7.96767,99.95191,74.09034,4.114,99.42058
57.72768,4.00582,99.99351,57.88537,4.36495,99.75542,47.1151,7.96776,99.95299,74.25046,4.11421,99.42549
57.8086,4.00577,99.99231,57.96729,4.365,99.75652,47.19353,7.96768,99.95193,74.4126,4.11463,99.43532
57.89182,4.00582,99.99341,58.04858,4.36497,99.7559,47.27566,7.96768,99.95197,74.57288,4.11509,99.44598
57.97411,4.00585,99.99421,58.12902,4.36487,99.75355,47.35733,7.96776,99.95298,74.7371,4.11694,99.48871
58.05551,4.00562,99.98852,58.21125,4.36486,99.75336,47.43713,7.96782,99.95372,74.89576,4.1174,99.49942
58.13628,4.00526,99.97958,58.29216,4.36493,99.75501,47.51816,7.96777,99.95307,75.05629,4.11695,99.48899
58.2186,4.00516,99.97706,58.37675,4.36491,99.75448,47.59641,7.96775,99.95283,75.21715,4.11644,99.4772
58.29824,4.00537,99.98228,58.45666,4.36493,99.75505,47.67866,7.96776,99.95291,75.37766,4.11616,99.47073
58.38075,4.00564,99.98904,58.54005,4.36509,99.75864,47.76011,7.96784,99.9539,75.53874,4.11617,99.47082
58.46339,4.00567,99.98987,58.62214,4.36526,99.76255,47.84016,7.968,99.95597,75.70129,4.1162,99.47161
58.5455,4.00551,99.98577,58.7043,4.36535,99.7647,47.9186,7.96796,99.95547,75.86316,4.11616,99.47073
58.6271,4.00541,99.98318,58.787,4.36525,99.76228,48.0002,7.96779,99.9534,76.02184,4.11654,99.4794
58.70639,4.00547,99.9847,58.86795,4.36525,99.76241,48.079,7.96767,99.95185,76.18172,4.11648,99.47822
58.78921,4.00559,99.98772,58.94914,4.36536,99.76472,48.15945,7.96771,99.9523,76.34174,4.11633,99.47472
58.87144,4.00572,99.99101,59.03231,4.36553,99.76879,48.23694,7.9679,99.95468,76.50457,4.11621,99.47194
58.95274,4.00563,99.98877,59.11485,4.36562,99.7708,48.31964,7.96808,99.9569,76.66536,4.11603,99.46767
59.03628,4.00553,99.98627,59.19661,4.36557,99.76957,48.40128,7.96811,99.95728,76.82688,4.11585,99.4635
59.11851,4.00559,99.98777,59.27972,4.36541,99.76607,48.4838,7.96815,99.95778,76.98762,4.11557,99.45692
59.2007,4.00577,99.99231,59.36068,4.36549,99.76781,48.56394,7.96809,99.95706,77.14761,4.11529,99.45057
59.27998,4.00588,99.99501,59.44438,4.36594,99.77804,48.6433,7.96808,99.95686,77.30835,4.11507,99.44547
59.36571,4.00588,99.99503,59.52265,4.36626,99.7854,48.72615,7.96803,99.95632,77.46878,4.11494,99.44246
59.44449,4.00581,99.99321,59.6078,4.36645,99.78977,48.80383,7.96807,99.95681,77.62974,4.115,99.44389
59.52593,4.00569,99.99036,59.69068,4.3666,99.79322,48.88342,7.96808,99.9569,77.79126,4.11507,99.44552
59.60834,4.00564,99.98912,59.77188,4.36678,99.79733,48.9647,7.968,99.95595,77.95154,4.11501,99.44408
59.69039,4.00573,99.99121,59.85374,4.36682,99.7982,49.04534,7.96789,99.95462,78.11328,4.11491,99.44181
59.7734,4.00575,99.99169,59.93507,4.36666,99.79464,49.12254,7.96782,99.95376,78.272,4.11461,99.43488
59.854,4.0058,99.99291,60.01513,4.36661,99.79342,49.2052,7.96779,99.95331,78.43566,4.11426,99.42674
59.93575,4.00598,99.9976,60.1007,4.36678,99.79729,49.28746,7.96782,99.95373,78.5947,4.11419,99.42494
60.01693,4.00611,100.00082,60.18406,4.36707,99.80382,49.36642,7.96783,99.9538,78.75551,4.11408,99.42248
60.09716,4.00603,99.99888,60.26616,4.36724,99.8078,49.44785,7.9678,99.95346,78.9155,4.11391,99.41854
60.18135,4.00598,99.99745,60.34762,4.36749,99.8136,49.53078,7.96797,99.95553,79.07656,4.11373,99.41446
60.26295,4.00581,99.99334,60.4284,4.36761,99.81626,49.6106,7.96806,99.95669,79.23826,4.11344,99.40767
60.34475,4.00557,99.98717,60.51124,4.36769,99.81818,49.68992,7.96799,99.95585,79.39814,4.11328,99.40385
60.4255,4.00542,99.98365,60.59406,4.36767,99.81758,49.77102,7.96781,99.95357,79.55755,4.11326,99.40338
60.50848,4.00533,99.98135,60.6784,4.36766,99.81731,49.85032,7.96782,99.95373,79.71806,4.11334,99.4054
60.59004,4.00531,99.98078,60.75778,4.36784,99.82151,49.93113,7.96791,99.95477,79.88101,4.11356,99.41034
60.67246,4.00552,99.986,60.84078,4.36802,99.82558,50.0131,7.96806,99.95661,80.0393,4.11363,99.41205
60.75454,4.00589,99.99536,60.9228,4.36776,99.81959,50.09332,7.96809,99.95703,80.2028,4.11346,99.40802
60.83774,4.00608,100.00002,61.00693,4.36744,99.8123,50.17512,7.96814,99.95765,80.36534,4.11322,99.4026
60.91838,4.00597,99.99733,61.0895,4.36725,99.80794,50.25278,7.96798,99.95563,80.52526,4.11303,99.39805
61.00047,4.00578,99.99249,61.17137,4.36674,99.79626,50.33284,7.96788,99.9544,80.6868,4.11284,99.39372
61.08196,4.00578,99.99251,61.25255,4.3662,99.7841,50.41565,7.96769,99.95215,80.84854,4.11293,99.39583
61.16618,4.00601,99.99825,61.3367,4.3662,99.78415,50.49518,7.96745,99.94911,81.00981,4.11283,99.39358
61.24578,4.00637,100.00719,61.41944,4.36642,99.78897,50.57876,7.9673,99.94728,81.1701,4.11276,99.39189
61.32825,4.00643,100.00881,61.50193,4.36613,99.78252,50.65678,7.96735,99.94787,81.3289,4.11287,99.39435
61.41072,4.00612,100.00097,61.5839,4.36561,99.77057,50.7375,7.96733,99.94772,81.49511,4.11278,99.39235
61.49078,4.00589,99.99521,61.66771,4.36558,99.76991,50.81794,7.96756,99.9505,81.65437,4.1126,99.38811
61.5755,4.00602,99.9986,61.74814,4.36564,99.77133,50.89878,7.96778,99.95319,81.8167,4.11267,99.38983
61.65812,4.00634,100.00637,61.83116,4.3655,99.76803,50.97996,7.96786,99.95415,81.97694,4.11277,99.39203
61.74125,4.00641,100.00821,61.91268,4.36543,99.76634,51.0591,7.96794,99.95523,82.13962,4.11258,99.38774
61.8216,4.00619,100.0027,61.99534,4.3655,99.76799,51.1427,7.96802,99.95617,82.29897,4.11229,99.381
61.90414,4.00594,99.99641,62.08237,4.36572,99.77304,51.22172,7.96791,99.95477,82.46158,4.11194,99.37298
61.9844,4.00609,100.00015,62.161,4.36586,99.77635,51.30232,7.96774,99.95277,82.62286,4.11168,99.36686
62.06929,4.00627,100.00472,62.2419,4.36574,99.77357,51.38375,7.96761,99.95113,82.78608,4.11129,99.35791
62.15022,4.00636,100.00701,62.32668,4.36565,99.77137,51.46344,7.96757,99.95064,82.9436,4.11087,99.348
62.23278,4.00628,100.00494,62.40799,4.36561,99.77053,51.54484,7.96754,99.95023,83.1057,4.11057,99.34114
62.31464,4.00616,100.00205,62.4898,4.36569,99.77247,51.62456,7.96734,99.94776,83.2696,4.11059,99.34165
62.39602,4.00632,100.00609,62.57192,4.36575,99.77382,51.70612,7.96736,99.94798,83.42936,4.1107,99.3441
62.47905,4.0065,100.01041,62.65601,4.36574,99.77354,51.78766,7.96745,99.9492,83.59178,4.11069,99.34392
62.563,4.00633,100.00634,62.73775,4.36571,99.77272,51.86972,7.9675,99.94978,83.75226,4.11054,99.34039
62.64493,4.00616,100.00192,62.82034,4.36544,99.76657,51.94764,7.96756,99.95048,83.91791,4.11077,99.34586
62.7257,4.00618,100.0024,62.90211,4.36547,99.76735,52.0299,7.96754,99.95023,84.07606,4.11125,99.35678
62.80926,4.00642,100.00844,62.9874,4.36565,99.77155,52.10978,7.96737,99.94816,84.23944,4.11146,99.36185
62.89192,4.00646,100.00939,63.06957,4.36581,99.77514,52.19261,7.9675,99.94981,84.3995,4.11157,99.36436
62.9737,4.00624,100.00404,63.1545,4.36581,99.77514,52.27109,7.96761,99.95109,84.56031,4.11196,99.37328
63.0575,4.00592,99.99596,63.23474,4.36566,99.77178,52.35302,7.96778,99.95324,84.72344,4.11208,99.37604
63.13925,4.00576,99.99209,63.31626,4.36545,99.76696,52.43262,7.96782,99.95372,84.88576,4.11184,99.37052
63.21938,4.00595,99.99685,63.39812,4.36529,99.76335,52.51503,7.9678,99.9535,85.04861,4.11147,99.36209
63.30307,4.00616,100.00207,63.48366,4.36516,99.76017,52.59474,7.96767,99.95187,85.20874,4.11137,99.35963
63.3833,4.00613,100.0012,63.56452,4.36505,99.7577,52.67638,7.96767,99.95181,85.37058,4.1113,99.35817
63.4661,4.0059,99.99556,63.64755,4.36494,99.75519,52.75421,7.96769,99.95204,85.53292,4.11099,99.35094
63.54781,4.0058,99.99311,63.72876,4.36479,99.75176,52.837,7.96767,99.9518,85.69595,4.11062,99.3422
63.63091,4.0061,100.00042,63.81287,4.36482,99.75249,52.91993,7.96766,99.95174,85.85674,4.11031,99.33511
63.71302,4.00631,100.00577,63.89467,4.36494,99.75517,53.00042,7.9674,99.94854,86.02069,4.11024,99.33337
63.7963,4.0062,100.0031,63.97812,4.36496,99.75565,53.08032,7.96722,99.94636,86.18144,4.1102,99.33268
63.8768,4.00587,99.99481,64.05896,4.36488,99.75391,53.16044,7.96729,99.94718,86.34339,4.11014,99.33112
63.96133,4.00567,99.98967,64.14068,4.36492,99.75469,53.24472,7.9674,99.94851,86.50503,4.11009,99.32992
64.04324,4.00556,99.98714,64.22492,4.36499,99.75638,53.32449,7.96727,99.94696,86.66762,4.10989,99.32547
64.12462,4.00562,99.98844,64.3094,4.36483,99.75281,53.40387,7.96734,99.94773,86.83048,4.10946,99.31548
64.20824,4.00554,99.98652,64.3905,4.36495,99.75546,53.48584,7.96729,99.94723,86.99176,4.10909,99.30693
64.29058,4.00517,99.97718,64.47211,4.36527,99.7628,53.56602,7.9672,99.94607,87.15684,4.10892,99.3029
64.3729,4.00472,99.96593,64.55512,4.36559,99.77016,53.64697,7.96739,99.94841,87.31847,4.10897,99.30403
64.45471,4.00448,99.96006,64.63876,4.36581,99.7751,53.7285,7.96753,99.9502,87.47863,4.10903,99.30547
64.53695,4.0045,99.96051,64.72222,4.36603,99.78015,53.81176,7.96753,99.95016,87.64152,4.10909,99.30672
64.62144,4.0046,99.96296,64.8038,4.36636,99.78778,53.89112,7.96744,99.94907,87.80372,4.1088,99.30014
64.70229,4.00431,99.95582,64.88598,4.3667,99.79544,53.97255,7.96739,99.94843,87.96679,4.10851,99.29351
64.78644,4.00409,99.95025,64.96846,4.3669,99.8001,54.05264,7.96746,99.94927,88.12989,4.10826,99.28753
64.8695,4.00421,99.95335,65.05139,4.36712,99.80506,54.13552,7.96757,99.95058,88.29157,4.10821,99.28635
64.95218,4.00443,99.95876,65.13381,4.36733,99.80993,54.21684,7.96768,99.95203,88.45262,4.10826,99.28756
65.03243,4.0043,99.95569,65.21711,4.36744,99.81228,54.29485,7.9677,99.95223,88.61441,4.1082,99.28633
65.11715,4.00404,99.94918,65.30082,4.36741,99.81169,54.37661,7.96754,99.95024,88.77719,4.10817,99.28556
