P-3_conc_1_wavelength_nm,P-3_conc_1_abs_au,P-3_conc_2_wavelength_nm,P-3_conc_2_abs_au,P-3_conc_3_wavelength_nm,P-3_conc_3_abs_au,P-3_conc_4_wavelength_nm,P-3_conc_4_abs_au,P-3_conc_5_wavelength_nm,P-3_conc_5_abs_au,P-3_conc_1_em_wavelength_nm,P-3_conc_1_em_intensity,P-3_conc_2_em_wavelength_nm,P-3_conc_2_em_intensity,P-3_conc_3_em_wavelength_nm,P-3_conc_3_em_intensity,P-3_conc_4_em_wavelength_nm,P-3_conc_4_em_intensity,P-3_conc_5_em_wavelength_nm,P-3_conc_5_em_intensity,2-AP_conc_1_wavelength_nm,2-AP_conc_1_abs_au,2-AP_conc_2_wavelength_nm,2-AP_conc_2_abs_au,2-AP_conc_3_wavelength_nm,2-AP_conc_3_abs_au,2-AP_conc_4_wavelength_nm,2-AP_conc_4_abs_au,2-AP_conc_5_wavelength_nm,2-AP_conc_5_abs_au,2-AP_conc_1_em_wavelength_nm,2-AP_conc_1_em_intensity,2-AP_conc_2_em_wavelength_nm,2-AP_conc_2_em_intensity,2-AP_conc_3_em_wavelength_nm,2-AP_conc_3_em_intensity,2-AP_conc_4_em_wavelength_nm,2-AP_conc_4_em_intensity,2-AP_conc_5_em_wavelength_nm,2-AP_conc_5_em_intensity,ACN_em_background_wavelength_nm,ACN_em_background_intensity
577.0078735,-0.001157061,577.0078735,-0.002746599,577.0078735,-0.000425357,577.0078735,-0.002110421,577.0078735,0.003066249,533,1.80E+02,533,1.75E+02,533,1.65E+02,533,2.19E+02,533,1.36E+02,377.0097351,0.000303256,377.0097351,0.000777767,377.0097351,-0.001228775,377.0097351,-0.00180799,377.0097351,-0.000100737,533,2.51E+02,533,2.35E+02,533,2.11E+02,533,1.60E+02,533,1.10E+02,533,5.48E+01
576.486145,-0.00122289,576.486145,-0.00232624,576.486145,-0.000501225,576.486145,-0.002220146,576.486145,0.00327235,533.5,1.94E+02,533.5,1.79E+02,533.5,1.44E+02,533.5,1.90E+02,533.5,1.68E+02,376.5050659,3.22E-05,376.5050659,0.000545034,376.5050659,-0.002143032,376.5050659,-0.001879597,376.5050659,-0.000587266,533.5,2.30E+02,533.5,2.40E+02,533.5,1.93E+02,533.5,1.43E+02,533.5,1.24E+02,533.5,5.98E+01
576.0015869,-0.001072115,576.0015869,-0.002613335,576.0015869,-0.000442942,576.0015869,-0.002203715,576.0015869,0.002844064,534,2.08E+02,534,1.60E+02,534,1.54E+02,534,1.96E+02,534,1.53E+02,376.0003967,0.000163734,376.0003967,0.000534356,376.0003967,-0.001511747,376.0003967,-0.001858204,376.0003967,-0.000197155,534,2.29E+02,534,1.95E+02,534,1.83E+02,534,1.52E+02,534,1.04E+02,534,4.94E+01
575.5169678,-0.001434403,575.5169678,-0.002468189,575.5169678,-0.000104929,575.5169678,-0.002377011,575.5169678,0.003119147,534.5,2.01E+02,534.5,1.68E+02,534.5,1.64E+02,534.5,1.61E+02,534.5,1.60E+02,375.4956665,0.000397531,375.4956665,0.000761456,375.4956665,-0.001540173,375.4956665,-0.001714972,375.4956665,-0.000209626,534.5,2.35E+02,534.5,2.25E+02,534.5,2.02E+02,534.5,1.35E+02,534.5,1.27E+02,534.5,7.57E+01
574.9949341,-0.001177353,574.9949341,-0.002681927,574.9949341,-4.04E-05,574.9949341,-0.002136695,574.9949341,0.0030961,535,2.18E+02,535,1.51E+02,535,1.81E+02,535,1.76E+02,535,1.37E+02,374.9909058,0.000180489,374.9909058,0.000774629,374.9909058,-0.001551626,374.9909058,-0.00162018,374.9909058,-0.000424064,535,2.65E+02,535,2.32E+02,535,2.13E+02,535,1.64E+02,535,1.03E+02,535,5.54E+01
574.5103149,-0.001174875,574.5103149,-0.002344572,574.5103149,-1.07E-05,574.5103149,-0.001991752,574.5103149,0.002995398,535.5,1.83E+02,535.5,1.73E+02,535.5,1.62E+02,535.5,1.87E+02,535.5,1.66E+02,374.4861145,0.000276006,374.4861145,0.000272768,374.4861145,-0.001669022,374.4861145,-0.001423051,374.4861145,-0.000249986,535.5,2.34E+02,535.5,2.28E+02,535.5,1.90E+02,535.5,1.56E+02,535.5,1.24E+02,535.5,5.26E+01
573.9881592,-0.001218915,573.9881592,-0.002937112,573.9881592,-0.000209729,573.9881592,-0.002021538,573.9881592,0.002911581,536,1.72E+02,536,1.56E+02,536,1.52E+02,536,2.03E+02,536,1.36E+02,373.9812622,0.000833006,373.9812622,0.000716804,373.9812622,-0.001445755,373.9812622,-0.000927538,373.9812622,2.77E-06,536,2.35E+02,536,1.92E+02,536,2.11E+02,536,1.36E+02,536,1.17E+02,536,4.79E+01
573.5032349,-0.001431049,573.5032349,-0.002801179,573.5032349,-0.000387599,573.5032349,-0.002004429,573.5032349,0.003132914,536.5,1.96E+02,536.5,1.87E+02,536.5,1.66E+02,536.5,1.93E+02,536.5,1.79E+02,373.5152588,0.000814385,373.5152588,0.000875673,373.5152588,-0.001646845,373.5152588,-0.001662421,373.5152588,7.23E-05,536.5,2.60E+02,536.5,2.00E+02,536.5,2.08E+02,536.5,1.81E+02,536.5,1.13E+02,536.5,6.27E+01
573.0183716,-0.00123177,573.0183716,-0.002223134,573.0183716,3.88E-05,573.0183716,-0.001856142,573.0183716,0.003617889,537,1.66E+02,537,1.81E+02,537,1.41E+02,537,1.79E+02,537,1.43E+02,373.0103149,6.56E-05,373.0103149,0.000429946,373.0103149,-0.001771177,373.0103149,-0.001346776,373.0103149,-0.000709421,537,2.47E+02,537,2.04E+02,537,1.67E+02,537,1.64E+02,537,1.06E+02,537,5.50E+01
572.4960938,-0.001485021,572.4960938,-0.003025961,572.4960938,0.000191443,572.4960938,-0.002120622,572.4960938,0.003243557,537.5,2.04E+02,537.5,1.92E+02,537.5,1.61E+02,537.5,1.78E+02,537.5,1.52E+02,372.5053711,0.000678405,372.5053711,0.000318074,372.5053711,-0.001280553,372.5053711,-0.001071547,372.5053711,-0.000322833,537.5,2.44E+02,537.5,2.24E+02,537.5,1.72E+02,537.5,1.54E+02,537.5,1.03E+02,537.5,6.70E+01
572.0110474,-0.001800566,572.0110474,-0.002979276,572.0110474,-0.000226184,572.0110474,-0.002224164,572.0110474,0.002844091,538,1.72E+02,538,1.86E+02,538,1.77E+02,538,1.64E+02,538,1.53E+02,372.0003967,0.000918654,372.0003967,0.00149474,372.0003967,-0.000941125,372.0003967,-0.000987617,372.0003967,0.000395899,538,2.23E+02,538,1.76E+02,538,2.15E+02,538,1.53E+02,538,1.19E+02,538,5.24E+01
571.4886475,-0.001424135,571.4886475,-0.002524915,571.4886475,-4.35E-05,571.4886475,-0.002245076,571.4886475,0.002813632,538.5,1.79E+02,538.5,1.84E+02,538.5,1.30E+02,538.5,1.70E+02,538.5,1.56E+02,371.4953613,0.000906514,371.4953613,0.00074626,371.4953613,-0.000970467,371.4953613,-0.001186234,371.4953613,-1.68E-05,538.5,2.34E+02,538.5,2.06E+02,538.5,2.02E+02,538.5,1.38E+02,538.5,1.27E+02,538.5,5.06E+01
571.003479,-0.001409066,571.003479,-0.002965239,571.003479,-3.61E-05,571.003479,-0.002390192,571.003479,0.003222981,539,1.65E+02,539,1.63E+02,539,1.56E+02,539,1.86E+02,539,1.58E+02,370.9902649,0.000556076,370.9902649,0.000597652,370.9902649,-0.001407415,370.9902649,-0.001769166,370.9902649,-0.000253971,539,2.28E+02,539,2.23E+02,539,1.66E+02,539,1.44E+02,539,1.13E+02,539,6.16E+01
570.5182495,-0.001512159,570.5182495,-0.002748297,570.5182495,-0.000161188,570.5182495,-0.002044778,570.5182495,0.003069586,539.5,1.80E+02,539.5,1.48E+02,539.5,1.55E+02,539.5,1.72E+02,539.5,1.32E+02,370.485199,0.000261812,370.485199,0.00031968,370.485199,-0.001435435,370.485199,-0.001869132,370.485199,-0.000362511,539.5,2.45E+02,539.5,2.06E+02,539.5,1.77E+02,539.5,1.45E+02,539.5,1.24E+02,539.5,5.87E+01
569.9956665,-0.001820467,569.9956665,-0.003295176,569.9956665,-0.000424478,569.9956665,-0.002272475,569.9956665,0.002492581,540,1.78E+02,540,1.69E+02,540,1.65E+02,540,1.71E+02,540,1.54E+02,370.0188904,0.00034929,370.0188904,0.000896268,370.0188904,-0.001050889,370.0188904,-0.001395236,370.0188904,-0.000369856,540,2.44E+02,540,2.24E+02,540,1.56E+02,540,1.48E+02,540,1.20E+02,540,4.59E+01
569.510376,-0.001328763,569.510376,-0.002742946,569.510376,-8.02E-06,569.510376,-0.002265883,569.510376,0.003309127,540.5,1.74E+02,540.5,1.61E+02,540.5,1.45E+02,540.5,1.70E+02,540.5,1.43E+02,369.5137329,0.000577823,369.5137329,0.000849995,369.5137329,-0.001224594,369.5137329,-0.001306155,369.5137329,-5.35E-05,540.5,2.47E+02,540.5,1.95E+02,540.5,1.82E+02,540.5,1.85E+02,540.5,9.18E+01,540.5,7.11E+01
568.9876099,-0.001277559,568.9876099,-0.002311048,568.9876099,-0.00053887,568.9876099,-0.0025717,568.9876099,0.003478837,541,1.88E+02,541,1.50E+02,541,1.48E+02,541,1.77E+02,541,1.61E+02,369.0084839,0.000204237,369.0084839,0.000675035,369.0084839,-0.001436158,369.0084839,-0.001831036,369.0084839,-0.000751595,541,2.13E+02,541,1.99E+02,541,1.90E+02,541,1.40E+02,541,8.80E+01,541,7.02E+01
568.5020752,-0.001586394,568.5020752,-0.002730805,568.5020752,8.50E-05,568.5020752,-0.0023559,568.5020752,0.003041849,541.5,1.53E+02,541.5,1.85E+02,541.5,1.50E+02,541.5,1.56E+02,541.5,1.49E+02,368.5032349,0.000166634,368.5032349,0.001133212,368.5032349,-0.001262073,368.5032349,-0.001234248,368.5032349,-0.000176662,541.5,2.30E+02,541.5,2.05E+02,541.5,1.70E+02,541.5,1.44E+02,541.5,1.20E+02,541.5,6.64E+01
568.0166016,-0.001313898,568.0166016,-0.00289412,568.0166016,-0.000448579,568.0166016,-0.002012777,568.0166016,0.002568687,542,2.03E+02,542,1.50E+02,542,1.40E+02,542,1.91E+02,542,1.59E+02,367.9979553,0.00022853,367.9979553,0.000585651,367.9979553,-0.001768444,367.9979553,-0.001248393,367.9979553,-0.000244398,542,2.11E+02,542,2.09E+02,542,1.94E+02,542,1.30E+02,542,1.07E+02,542,6.87E+01
567.4936523,-0.001627452,567.4936523,-0.002344572,567.4936523,2.16E-05,567.4936523,-0.0017307,567.4936523,0.003489875,542.5,1.97E+02,542.5,1.57E+02,542.5,1.39E+02,542.5,1.84E+02,542.5,1.21E+02,367.4926453,0.000415228,367.4926453,0.001126152,367.4926453,-0.000813403,367.4926453,-0.001259853,367.4926453,0.000155887,542.5,2.43E+02,542.5,2.38E+02,542.5,1.66E+02,542.5,1.51E+02,542.5,1.17E+02,542.5,4.46E+01
567.0079956,-0.00115355,567.0079956,-0.002469116,567.0079956,-0.000380512,567.0079956,-0.002082289,567.0079956,0.003048601,543,1.59E+02,543,1.50E+02,543,1.45E+02,543,1.62E+02,543,1.38E+02,366.9872742,0.000370327,366.9872742,0.000710478,366.9872742,-0.001343627,366.9872742,-0.001769579,366.9872742,-0.000353562,543,2.35E+02,543,2.19E+02,543,1.90E+02,543,1.37E+02,543,1.09E+02,543,5.90E+01
566.4849854,-0.001215404,566.4849854,-0.002631449,566.4849854,0.000169198,566.4849854,-0.001881453,566.4849854,0.00340437,543.5,1.61E+02,543.5,1.70E+02,543.5,1.45E+02,543.5,1.51E+02,543.5,1.18E+02,366.481842,0.000616938,366.481842,0.000721497,366.481842,-0.001206989,366.481842,-0.001542288,366.481842,-4.49E-05,543.5,2.63E+02,543.5,2.20E+02,543.5,1.81E+02,543.5,1.48E+02,543.5,9.53E+01,543.5,7.15E+01
565.9992065,-0.001497249,565.9992065,-0.002824326,565.9992065,-0.000336491,565.9992065,-0.002122013,565.9992065,0.002922344,544,1.59E+02,544,1.45E+02,544,1.44E+02,544,1.55E+02,544,1.60E+02,366.0153503,0.000712422,366.0153503,0.00092833,366.0153503,-0.001329021,366.0153503,-0.001560756,366.0153503,-8.69E-05,544,2.28E+02,544,2.18E+02,544,1.72E+02,544,1.55E+02,544,1.10E+02,544,6.74E+01
565.5134277,-0.001586136,565.5134277,-0.002930786,565.5134277,-0.000659281,565.5134277,-0.002235804,565.5134277,0.003188819,544.5,1.60E+02,544.5,1.72E+02,544.5,1.09E+02,544.5,1.62E+02,544.5,1.48E+02,365.5098572,0.000520361,365.5098572,0.000379939,365.5098572,-0.001540431,365.5098572,-0.001861297,365.5098572,-0.000390858,544.5,2.28E+02,544.5,2.19E+02,544.5,1.51E+02,544.5,1.64E+02,544.5,1.07E+02,544.5,5.74E+01
564.9901123,-0.001298103,564.9901123,-0.00268203,564.9901123,4.51E-05,564.9901123,-0.00195985,564.9901123,0.003474505,545,1.71E+02,545,1.76E+02,545,1.43E+02,545,1.45E+02,545,1.45E+02,365.0043335,0.000485867,365.0043335,0.000918006,365.0043335,-0.000998309,365.0043335,-0.001025116,365.0043335,-0.000223752,545,2.47E+02,545,1.98E+02,545,1.75E+02,545,1.56E+02,545,1.20E+02,545,6.07E+01
564.5042725,-0.001168111,564.5042725,-0.002711975,564.5042725,0.000259818,564.5042725,-0.002176105,564.5042725,0.003642817,545.5,1.65E+02,545.5,1.47E+02,545.5,1.34E+02,545.5,1.54E+02,545.5,1.34E+02,364.4988098,0.0008245,364.4988098,0.000965402,364.4988098,-0.001698882,364.4988098,-0.001131502,364.4988098,-0.000254178,545.5,2.60E+02,545.5,2.33E+02,545.5,1.81E+02,545.5,1.52E+02,545.5,8.93E+01,545.5,6.19E+01
564.0182495,-0.001800102,564.0182495,-0.002981899,564.0182495,-0.000174126,564.0182495,-0.002362697,564.0182495,0.002466807,546,1.54E+02,546,1.32E+02,546,1.32E+02,546,1.53E+02,546,1.35E+02,363.9931946,0.000394189,363.9931946,0.000963768,363.9931946,-0.001607388,363.9931946,-0.001537697,363.9931946,-0.000556606,546,2.28E+02,546,2.11E+02,546,1.79E+02,546,1.34E+02,546,1.09E+02,546,5.68E+01
563.494751,-0.001455147,563.494751,-0.002940917,563.494751,-0.000795162,563.494751,-0.002391737,563.494751,0.003200945,546.5,1.76E+02,546.5,1.59E+02,546.5,1.31E+02,546.5,1.70E+02,546.5,1.44E+02,363.4875793,0.000233192,363.4875793,0.000930951,363.4875793,-0.001369897,363.4875793,-0.00169321,363.4875793,-0.000274201,546.5,2.01E+02,546.5,2.19E+02,546.5,1.86E+02,546.5,1.63E+02,546.5,9.61E+01,546.5,5.70E+01
563.008667,-0.001611979,563.008667,-0.002980099,563.008667,-0.000522272,563.008667,-0.001808248,563.008667,0.002894747,547,1.73E+02,547,1.54E+02,547,1.17E+02,547,1.70E+02,547,1.33E+02,362.9819336,0.000133074,362.9819336,0.00060955,362.9819336,-0.001614712,362.9819336,-0.000957449,362.9819336,-0.000348854,547,2.14E+02,547,2.19E+02,547,1.80E+02,547,1.51E+02,547,1.06E+02,547,4.57E+01
562.4851074,-0.001244056,562.4851074,-0.002979996,562.4851074,0.000120982,562.4851074,-0.002063019,562.4851074,0.003277723,547.5,1.85E+02,547.5,1.49E+02,547.5,1.24E+02,547.5,1.40E+02,547.5,1.29E+02,362.5151062,0.000354057,362.5151062,0.000528473,362.5151062,-0.001506536,362.5151062,-0.000860322,362.5151062,8.96E-05,547.5,2.22E+02,547.5,2.22E+02,547.5,1.76E+02,547.5,1.58E+02,547.5,9.65E+01,547.5,5.53E+01
561.9988403,-0.0016929,561.9988403,-0.003040357,561.9988403,-0.000282324,561.9988403,-0.002302448,561.9988403,0.002996154,548,1.55E+02,548,1.32E+02,548,1.45E+02,548,1.57E+02,548,1.40E+02,362.0093994,0.000401936,362.0093994,0.000538659,362.0093994,-0.001781644,362.0093994,-0.001634415,362.0093994,-0.000234412,548,1.95E+02,548,2.28E+02,548,1.45E+02,548,1.47E+02,548,1.07E+02,548,5.64E+01
561.5125732,-0.001607543,561.5125732,-0.002954029,561.5125732,-0.000110364,561.5125732,-0.001371136,561.5125732,0.002996702,548.5,1.46E+02,548.5,1.59E+02,548.5,1.38E+02,548.5,1.71E+02,548.5,1.44E+02,361.5036621,0.001176608,361.5036621,0.001254458,361.5036621,-0.001150452,361.5036621,-0.001619819,361.5036621,-0.000118179,548.5,2.42E+02,548.5,1.81E+02,548.5,1.76E+02,548.5,1.33E+02,548.5,1.20E+02,548.5,3.99E+01
560.9888306,-0.001672323,560.9888306,-0.00273847,560.9888306,0.000140532,560.9888306,-0.001818663,560.9888306,0.003561667,549,1.33E+02,549,1.58E+02,549,1.36E+02,549,1.46E+02,549,1.45E+02,360.9978027,-7.82E-05,360.9978027,0.000944518,360.9978027,-0.002081207,360.9978027,-0.002514157,360.9978027,-0.000953833,549,2.08E+02,549,2.04E+02,549,1.74E+02,549,1.59E+02,549,1.16E+02,549,5.57E+01
560.5024414,-0.001570351,560.5024414,-0.003032439,560.5024414,-0.000726632,560.5024414,-0.002016797,560.5024414,0.003082178,549.5,1.44E+02,549.5,1.58E+02,549.5,1.31E+02,549.5,1.49E+02,549.5,1.29E+02,360.4919739,-0.000192238,360.4919739,0.001079803,360.4919739,-0.001238171,360.4919739,-0.001229137,360.4919739,-0.00022427,549.5,2.15E+02,549.5,1.78E+02,549.5,1.77E+02,549.5,1.51E+02,549.5,1.01E+02,549.5,6.12E+01
560.0159302,-0.001863565,560.0159302,-0.003055677,560.0159302,-0.000579924,560.0159302,-0.001880525,560.0159302,0.002684058,550,1.45E+02,550,1.43E+02,550,1.38E+02,550,1.90E+02,550,1.29E+02,359.9861145,0.000340948,359.9861145,0.000929913,359.9861145,-0.001002545,359.9861145,-0.00161791,359.9861145,-0.000331628,550,2.17E+02,550,2.01E+02,550,1.79E+02,550,1.47E+02,550,9.89E+01,550,5.39E+01
559.4919434,-0.001524851,559.4919434,-0.003049302,559.4919434,3.16E-05,559.4919434,-0.002241264,559.4919434,0.00316196,550.5,1.51E+02,550.5,1.33E+02,550.5,1.08E+02,550.5,1.84E+02,550.5,1.39E+02,359.5191345,0.000188051,359.5191345,0.000911832,359.5191345,-0.000973411,359.5191345,-0.001396423,359.5191345,-8.26E-05,550.5,2.01E+02,550.5,2.17E+02,550.5,1.81E+02,550.5,1.50E+02,550.5,1.09E+02,550.5,4.78E+01
559.0054321,-0.001565502,559.0054321,-0.002673746,559.0054321,0.000315017,559.0054321,-0.00191805,559.0054321,0.003296085,551,1.64E+02,551,1.44E+02,551,1.24E+02,551,1.63E+02,551,1.28E+02,359.0132141,-8.41E-05,359.0132141,0.000734488,359.0132141,-0.00159212,359.0132141,-0.00165912,359.0132141,-0.000420547,551,2.06E+02,551,2.12E+02,551,1.72E+02,551,1.28E+02,551,9.01E+01,551,5.32E+01
558.4813843,-0.001342492,558.4813843,-0.002581788,558.4813843,0.000100397,558.4813843,-0.001868153,558.4813843,0.003286278,551.5,1.56E+02,551.5,1.42E+02,551.5,1.16E+02,551.5,1.61E+02,551.5,1.21E+02,358.5072327,0.000409502,358.5072327,0.000869447,358.5072327,-0.000900674,358.5072327,-0.001689239,358.5072327,-9.43E-05,551.5,1.84E+02,551.5,2.00E+02,551.5,1.56E+02,551.5,1.32E+02,551.5,1.09E+02,551.5,5.44E+01
557.9946899,-0.001022895,557.9946899,-0.002774173,557.9946899,0.000235885,557.9946899,-0.002169563,557.9946899,0.003826367,552,1.86E+02,552,1.42E+02,552,1.23E+02,552,1.40E+02,552,1.37E+02,358.0011597,-0.000338663,358.0011597,0.000678431,358.0011597,-0.001301768,358.0011597,-0.001358388,358.0011597,-0.000465749,552,2.16E+02,552,2.02E+02,552,1.33E+02,552,1.39E+02,552,8.73E+01,552,6.74E+01
557.5078735,-0.001385947,557.5078735,-0.002627023,557.5078735,1.26E-05,557.5078735,-0.001782469,557.5078735,0.003465268,552.5,1.33E+02,552.5,1.46E+02,552.5,1.29E+02,552.5,1.48E+02,552.5,1.27E+02,357.4951172,-0.000233946,357.4951172,0.001239764,357.4951172,-0.001076608,357.4951172,-0.001433991,357.4951172,-0.000705802,552.5,2.02E+02,552.5,1.92E+02,552.5,1.76E+02,552.5,1.48E+02,552.5,8.45E+01,552.5,5.69E+01
556.9835815,-0.001983454,556.9835815,-0.002460571,556.9835815,-1.89E-05,556.9835815,-0.001873153,556.9835815,0.003542093,553,1.57E+02,553,1.28E+02,553,1.38E+02,553,1.45E+02,553,1.47E+02,356.9890442,-0.000156168,356.9890442,0.000564344,356.9890442,-0.001304194,356.9890442,-0.001408912,356.9890442,-0.000271045,553,1.90E+02,553,2.05E+02,553,1.61E+02,553,1.47E+02,553,1.07E+02,553,6.69E+01
556.4968262,-0.001578863,556.4968262,-0.002799996,556.4968262,-0.000354959,556.4968262,-0.002149369,556.4968262,0.003162221,553.5,1.53E+02,553.5,1.38E+02,553.5,1.28E+02,553.5,1.46E+02,553.5,1.37E+02,356.4829102,0.000220863,356.4829102,0.001146552,356.4829102,-0.001351472,356.4829102,-0.001428418,356.4829102,-0.000196378,553.5,2.20E+02,553.5,1.79E+02,553.5,1.67E+02,553.5,1.56E+02,553.5,1.02E+02,553.5,5.19E+01
556.0098267,-0.001572312,556.0098267,-0.002935415,556.0098267,-1.34E-05,556.0098267,-0.001854956,556.0098267,0.003470982,554,1.41E+02,554,1.51E+02,554,1.20E+02,554,1.60E+02,554,1.32E+02,356.0156555,0.000247022,356.0156555,0.001283847,356.0156555,-0.000807047,356.0156555,-0.000847094,356.0156555,1.04E-05,554,2.27E+02,554,1.81E+02,554,1.62E+02,554,1.47E+02,554,9.28E+01,554,4.12E+01
555.4853516,-0.00095435,555.4853516,-0.002877765,555.4853516,-4.21E-05,555.4853516,-0.001962633,555.4853516,0.003523173,554.5,1.63E+02,554.5,1.32E+02,554.5,1.42E+02,554.5,1.44E+02,554.5,1.17E+02,355.5094604,-4.25E-05,355.5094604,0.000721601,355.5094604,-0.00114281,355.5094604,-0.001263105,355.5094604,-5.26E-05,554.5,2.16E+02,554.5,2.11E+02,554.5,1.82E+02,554.5,1.44E+02,554.5,8.88E+01,554.5,5.98E+01
554.9983521,-0.001477798,554.9983521,-0.002378813,554.9983521,0.00021501,554.9983521,-0.001733794,554.9983521,0.0033961,555,1.52E+02,555,1.26E+02,555,1.28E+02,555,1.59E+02,555,1.23E+02,355.0032349,7.62E-05,355.0032349,0.000906514,355.0032349,-0.000847663,355.0032349,-0.00134884,355.0032349,8.98E-06,555,2.35E+02,555,2.01E+02,555,1.54E+02,555,1.27E+02,555,1.07E+02,555,6.44E+01
554.5112305,-0.00202901,554.5112305,-0.003440867,554.5112305,-0.000837897,554.5112305,-0.002879771,554.5112305,0.002590613,555.5,1.49E+02,555.5,1.32E+02,555.5,1.31E+02,555.5,1.60E+02,555.5,1.40E+02,354.4969482,-0.000449717,354.4969482,0.000985301,354.4969482,-0.001318904,354.4969482,-0.001860266,354.4969482,-0.000308917,555.5,2.05E+02,555.5,2.11E+02,555.5,1.63E+02,555.5,1.62E+02,555.5,9.81E+01,555.5,5.79E+01
553.9865723,-0.001931709,553.9865723,-0.002823092,553.9865723,-0.000442321,553.9865723,-0.002682133,553.9865723,0.002999152,556,1.25E+02,556,1.04E+02,556,1.35E+02,556,1.54E+02,556,1.18E+02,353.9906616,-0.000413513,353.9906616,0.000497347,353.9906616,-0.001291806,353.9906616,-0.001778499,353.9906616,-0.000470404,556,2.02E+02,556,2.00E+02,556,1.67E+02,556,1.16E+02,556,9.18E+01,556,5.81E+01
553.4993896,-0.001824488,553.4993896,-0.003062103,553.4993896,-0.000595487,553.4993896,-0.002473646,553.4993896,0.003253807,556.5,1.51E+02,556.5,1.42E+02,556.5,1.25E+02,556.5,1.50E+02,556.5,1.35E+02,353.4842834,0.000253057,353.4842834,0.001141595,353.4842834,-0.00129769,353.4842834,-0.001654117,353.4842834,-0.000338767,556.5,1.89E+02,556.5,2.06E+02,556.5,1.90E+02,556.5,1.25E+02,556.5,8.87E+01,556.5,6.92E+01
553.012146,-0.001412318,553.012146,-0.002645703,553.012146,-0.000210868,553.012146,-0.002268561,553.012146,0.00380921,557,1.22E+02,557,1.27E+02,557,1.17E+02,557,1.45E+02,557,1.06E+02,353.0169067,0.000193308,353.0169067,0.001376855,353.0169067,-0.001079552,353.0169067,-0.001281121,353.0169067,8.30E-05,557,2.12E+02,557,1.70E+02,557,1.78E+02,557,1.55E+02,557,1.02E+02,557,5.73E+01
552.4873047,-0.001133154,552.4873047,-0.003006373,552.4873047,-0.000102393,552.4873047,-0.002066059,552.4873047,0.003258266,557.5,1.58E+02,557.5,1.41E+02,557.5,1.32E+02,557.5,1.48E+02,557.5,1.34E+02,352.5104675,0.000265386,352.5104675,0.000912532,352.5104675,-0.001217934,352.5104675,-0.001168937,352.5104675,-0.000123873,557.5,1.96E+02,557.5,2.20E+02,557.5,1.62E+02,557.5,1.41E+02,557.5,1.09E+02,557.5,7.29E+01
551.9998169,-0.00184645,551.9998169,-0.003231562,551.9998169,-0.000373891,551.9998169,-0.002806118,551.9998169,0.002949266,558,1.59E+02,558,1.69E+02,558,1.27E+02,558,1.77E+02,558,1.26E+02,352.0040283,0.000243578,352.0040283,0.001119846,352.0040283,-0.001103152,352.0040283,-0.001863359,352.0040283,-2.44E-05,558,2.04E+02,558,1.63E+02,558,1.72E+02,558,1.38E+02,558,9.62E+01,558,4.99E+01
551.5123901,-0.001430069,551.5123901,-0.003219794,551.5123901,-0.000305451,551.5123901,-0.001976909,551.5123901,0.003085411,558.5,1.49E+02,558.5,1.53E+02,558.5,1.35E+02,558.5,1.56E+02,558.5,1.30E+02,351.4975586,-0.000113469,351.4975586,0.000985535,351.4975586,-0.001163567,351.4975586,-0.001988556,351.4975586,-0.000496364,558.5,1.91E+02,558.5,1.65E+02,558.5,1.62E+02,558.5,1.59E+02,558.5,1.02E+02,558.5,5.12E+01
550.9874268,-0.001756224,550.9874268,-0.003205251,550.9874268,-0.000304054,550.9874268,-0.002516165,550.9874268,0.003116801,559,1.30E+02,559,1.33E+02,559,1.04E+02,559,1.73E+02,559,1.13E+02,350.9910278,0.000341544,350.9910278,0.000853911,350.9910278,-0.000944535,350.9910278,-0.001557455,350.9910278,-0.000384909,559,2.19E+02,559,1.99E+02,559,1.70E+02,559,1.35E+02,559,1.11E+02,559,7.14E+01
550.4998779,-0.00202597,550.4998779,-0.003383748,550.4998779,-0.000898142,550.4998779,-0.002624707,550.4998779,0.002565146,559.5,1.48E+02,559.5,1.60E+02,559.5,1.22E+02,559.5,1.60E+02,559.5,1.18E+02,350.4844666,0.000211462,350.4844666,0.001087795,350.4844666,-0.001183807,350.4844666,-0.001141519,350.4844666,5.56E-05,559.5,2.13E+02,559.5,1.91E+02,559.5,1.59E+02,559.5,1.18E+02,559.5,8.02E+01,559.5,6.50E+01
550.012207,-0.001887587,550.012207,-0.00303357,550.012207,-5.07E-05,550.012207,-0.002664741,550.012207,0.002938763,560,1.21E+02,560,1.38E+02,560,1.14E+02,560,1.59E+02,560,1.33E+02,350.0168457,-8.60E-05,350.0168457,0.00124885,350.0168457,-0.001340634,350.0168457,-0.001236571,350.0168457,1.47E-05,560,2.27E+02,560,2.05E+02,560,1.72E+02,560,1.38E+02,560,1.10E+02,560,6.17E+01
549.4869995,-0.001752305,549.4869995,-0.002727255,549.4869995,-0.000623404,549.4869995,-0.002285866,549.4869995,0.003396439,560.5,1.21E+02,560.5,1.49E+02,560.5,1.01E+02,560.5,1.41E+02,560.5,1.11E+02,349.5102234,0.000452204,349.5102234,0.001225227,349.5102234,-0.000957088,349.5102234,-0.00157355,349.5102234,5.58E-05,560.5,2.14E+02,560.5,2.17E+02,560.5,1.61E+02,560.5,1.37E+02,560.5,9.41E+01,560.5,6.41E+01
